time,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,SplyExpFut10yrCMBI,SplyFF,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d,block_height,halving_period,AdrActCnt2,S2F
2015-09-20,1545.0916700030969,3.9583333333333304,2798.0341555588698,2654.978917407494,-9.934171094481957,8174.3111560478055,9087.291006723613,3306241.3024078486,-78.77589623545276,778.3822755757291,inf,inf,409.26913978866753,20880.921122492917,3433244.8266684087,-48.020833333333336,-73.96545533587312,2052.8563320613684,-48.020833333333336,2052.8563320613684,-13.05296799174316,102.44656272906853,0.0,4044.0027386494776,-100.53505321670839,-91.79546756009191,99.24048796249122,6.638418647380906,74.96274123648001,2403.123834594713,1887.16335420212,132.29631939244274,9481.859828507177,-83.09777029619462,599.5974186467191,-93.47741596126005,169.8368260339698,232.84048858141563,13649.964213393901,-76.64315049518045,-67.83807693543264,-70.01020666812356,155.53369773124862,inf,26963.26602713579,283.30835359517346
2015-09-27,2110.2233098200845,13.189189189189188,2901.953677866506,2561.632698392375,1.3749732891483735,9258.098048542532,9131.222639740332,3474723.970558877,-69.10389539493274,1355.3025764846384,inf,inf,597.8121408294257,32757.655832970595,3932587.9755643043,-43.4054054054054,-71.5217712968185,2568.165904107523,-43.4054054054054,2568.165904107523,-24.43170357313752,84.7802654180889,0.0,4609.313241281557,-100.55294501895344,-107.3140666802586,98.34793795424662,6.622902794932695,74.08731199905651,2169.119243293534,2288.966109145716,171.9072243073989,12710.12408821274,-86.9466613647747,513.801746962651,-97.02395953247049,40.02071378202925,218.81581204283083,14895.002295270235,-77.34008171858922,-81.06734724794794,-70.4265243595098,154.64304557814845,inf,48750.87079272049,250.47152360587987
2015-10-04,2188.4766956373546,14.879649890590807,2707.414102007433,2334.6410840974536,11.686022368294168,10235.205378585071,9154.887026038017,3555782.4299483895,-77.97104155791239,1028.9907982961543,inf,inf,398.72483514874045,25354.28718215439,4083499.039723249,-42.560175054704594,-70.96826367522655,2892.79507692926,-42.560175054704594,2892.79507692926,-15.353091536530306,81.31586139953015,0.0,5123.135576931166,-100.52748797661832,-111.44531596748305,97.48209943170222,6.607839766729695,73.12394909272449,2206.0643595641955,2413.5921126760563,141.4461971235893,12482.984420285506,-87.37025459201803,553.7113495974753,-97.0464200166219,54.1796902629357,215.2640137144078,16175.529873219622,-77.48317167864775,-83.60901757615142,-63.33921218351678,153.78425256137896,inf,52271.25586475265,243.80693120109683
2015-10-11,2216.8712024522474,21.212121212121215,3340.261230734307,2699.3189739253603,30.70112259455071,12082.777939537846,9221.440508348225,3812605.2048154795,-73.36168523137512,1542.1460206957652,inf,inf,516.8466270490097,37844.68666640305,4651161.097061338,-39.39393939393939,-69.24312394807625,3650.8267855840804,-39.39393939393939,3650.8267855840804,-27.835485848971075,87.57046952336604,0.0,6081.710282938496,-100.7506900987438,-107.72148263932608,96.7271219814253,6.59512644824054,72.353308181795,2219.3850232630675,2399.505617451001,174.87924855483965,16808.23290554425,-82.8346473166303,959.1999668851386,-97.30084605461204,66.52536279653427,328.53758081104854,26297.138727021127,-77.78544756126733,-76.78306298905188,-59.18853902852111,153.0530242757717,inf,53578.92168752523,224.59975126935174
2015-10-18,2548.191488156598,25.707257072570734,3587.6381578453143,2811.672335130685,102.40174570396033,19075.32752764009,9371.800060775777,4144367.976329275,-73.07420876229375,2586.1371873586036,inf,inf,632.3146773007651,72438.04498649813,5209783.544681985,-37.14637146371464,-67.98287444603888,6099.972206548882,-37.14637146371464,6099.972206548882,-15.82433320102522,152.25492272578532,0.0,9669.79880720286,-101.36148357557005,-121.39039845594259,96.00338013010594,6.583216872678954,71.50045546928598,2582.539638309137,2773.9118173569727,127.2499657343379,21762.80945624167,-88.36953284981143,1004.055467200909,-97.14845351872486,173.26261811388108,230.52126774834005,31229.05363027201,-78.48449643282828,-84.04512582114111,-69.01575774484306,152.36458180947693,inf,70029.18157945057,211.84099421873998
2015-10-25,2846.3960336814985,28.927680798004985,3651.7384707939464,2817.1203077882533,86.17752491301383,17713.67688664268,9467.411225852162,4146747.507579172,-67.57433152365444,2843.4731802839233,inf,inf,815.3107213124873,83006.23995937157,5346334.317751702,-35.53615960099751,-67.04364886703391,5804.68388914181,-35.53615960099751,5804.68388914181,-31.906145911775287,99.32241297450035,0.0,9009.025579243367,-101.45136439770799,-147.582191822004,95.3055991318323,6.571907155142198,70.81610462246192,2721.1945833567456,3076.4699267847773,170.78179250734112,24711.739847891804,-89.2184657331349,881.434610108073,-97.30526780022157,142.26287805729442,241.29420936940718,31069.991451676775,-78.19898240521574,-84.57086452485443,-81.34854464167285,151.7097917824166,inf,86712.49587294065,202.96922727994104
2015-11-01,2730.35978743793,7.5225677031093285,3435.852091433195,3189.358093500468,99.7368509228846,19219.247298931834,9570.628485448202,5108595.503545282,-66.76259923162992,3183.6016995102996,inf,inf,786.4148286818763,87747.28168278342,5495164.008963927,-46.238716148445334,-72.39819773713651,5237.4158445543835,-46.238716148445334,5237.4158445543835,-51.75236517225843,84.92879282612802,0.0,9817.73134522039,-100.69544489794167,-188.1477570086747,94.37829658869398,6.554284677684419,69.8637135458897,2579.799914320994,2939.6725871274175,284.64350487014053,38069.24778885876,-83.54940351605889,1521.2963051063493,-97.98927820564096,97.40859347207514,399.485497839084,49306.707018032874,-77.86451370621907,-83.19728807633571,-82.99965049091614,150.76518710779646,inf,80009.36526345684,261.55813749799984
2015-11-08,3120.428150459352,5.66228513650151,3876.164912293537,3644.2969641033064,144.93506225031348,24788.833314996635,10060.988670309933,5172808.3475886695,-65.39893288810345,4344.730087534189,inf,inf,955.7349184726885,136137.03885143483,5465713.168079037,-47.168857431749245,-72.74702288620752,6694.767847579048,-47.168857431749245,6694.767847579048,-53.32752887887091,89.72289489125332,0.0,12738.975274329567,-98.69438163855826,-322.2852009962776,93.46435581907535,6.5365074319746475,68.86301787036453,2943.5815440840565,3265.1976246870895,254.63337254693005,45891.483793244166,-77.61273024737281,2815.468113074633,-97.11249542777698,274.04858264889515,654.597064916252,98544.54153944939,-74.08579297568531,-68.25853975712582,-69.73841064394657,149.82829984200973,inf,103611.5747227104,266.19377589486226
2015-11-15,3020.9483841959027,10.7033639143731,3390.822727518575,3063.574647966468,163.03139671637265,28509.17114480312,10766.379121782533,5415167.542048152,-72.88424102124019,3938.99115865317,inf,inf,706.7803357321638,119632.72187871789,5997739.64534656,-44.64831804281345,-71.31453856278769,8085.454583554802,-44.64831804281345,8085.454583554802,-23.845688896976537,90.12472101109923,0.0,14727.336001426349,-101.6868823859914,-313.59937350013786,92.58543336209166,6.5197126454466625,68.0053369640457,2834.770684552095,3233.43579984874,92.82889862180288,27439.48427226851,-96.70775073168033,395.89001900606127,-97.39040857923798,282.94164622112885,16.64436895285477,17431.712424117562,-71.39601011884635,-55.2360353897088,-61.66756318148266,148.94294703382957,inf,97303.18816815018,247.9305895547181
2015-11-22,3354.1436248422315,28.604118993135017,3757.5664677297104,2910.9513387262023,135.30520241635767,26185.271477078022,11070.758241614869,5521776.6806697585,-73.73133103596676,3483.5435277843585,inf,inf,694.2731749123272,108377.46469137819,7101260.857062712,-35.69794050343249,-66.53918938822127,8698.932292118245,-35.69794050343249,8698.932292118245,12.960137841628505,61.567804376064615,0.0,13579.685860591933,-101.46606394385958,-220.47766201308326,91.8622066404794,6.507374700313973,67.33832908039167,2935.764912678612,3708.2569585879155,-2.1366475441828348,13577.196868540239,-97.37836515742858,261.4003976504749,-97.49686342664012,243.08167697903178,-1.0079573622292282,13557.499672389113,-70.09619442005437,-37.99777563257521,-58.21183925403363,148.26451825142394,inf,119211.0818103823,198.3764565903541
2015-11-29,2630.056358320268,3.4515819750719157,2924.082670510843,2819.9024141749933,104.35025670093113,22927.736488940725,11169.755942659678,6439033.713218738,-74.40915169591182,2968.605329993824,inf,inf,554.6399934234748,78282.21822354253,6672336.534159933,-48.27420901246404,-72.9644544698837,6085.761606864169,-48.27420901246404,6085.761606864169,180.7930738745139,49.365839099643985,0.0,11935.62637204426,-100.66456744224827,-228.57740287609562,90.92568916421975,6.488275957967327,66.45857942181377,2461.7959261738547,2912.0541046961002,-56.819423751729595,5164.077360549961,-98.65025586245653,62.85917110418304,-96.46926030299507,324.77079015049765,-59.2069459290375,4812.554948274225,-68.59594835060375,-30.43737135228366,-57.67043092101258,147.29676046952687,inf,74432.07719604923,269.11120259180944
2015-12-06,3178.0921478136,4.189944134078205,3517.8691098290565,3379.3813498359805,106.63786679891194,23356.33391139223,11251.088738968701,6672066.636790667,-97.39356642677706,200.22939922840158,inf,inf,-9.428984986895617,10351.975388781651,6951600.268763798,-47.9050279329609,-72.63663739991438,6327.078992272179,-47.9050279329609,6327.078992272179,221.76620099814218,70.66443423647392,0.0,12221.911385942605,-100.09417543137029,49.27175225231568,89.9768512139157,6.468755962331607,65.55750867523595,2886.962152827745,3518.7563290393987,-53.59330712088117,5654.447750373454,-97.39255248186144,227.23318882618685,-96.69831120982731,300.968765317481,-9.29262398108255,11317.927267375822,-64.04707779598418,-38.60340617113584,-56.17293645690064,146.31870998943657,inf,107358.88129557182,264.67406292000976
2015-12-13,4291.020327868852,25.0,4705.270564470148,3739.7625241610413,118.87555031170245,25024.839858399162,11377.052503176825,6891968.7374974955,-96.9915484631147,300.7978516313923,inf,inf,24.909003917112283,16548.112933865257,8612232.413472306,-37.5,-67.02620408993654,8179.912651923829,-37.5,8179.912651923829,-30.81339734709597,80.04172826744633,0.0,13154.327440157882,-98.44664204654204,-28.56136177891475,89.22205405936899,6.455008763452907,64.74924446907282,4007.488110678772,4802.398912187791,126.93961357256214,29991.125206953002,-82.04000555723178,2287.579463566535,-95.03310821956728,558.9568966883322,787.136084150735,117938.60998106922,-60.76165869574778,-27.034908722161223,-51.27493850242077,145.60038461051857,inf,192710.59519757482,202.75528649499037
2015-12-20,3928.097153502059,12.940057088487155,4190.749820634372,3663.023039373061,90.13879633208997,21850.029419194903,11445.854517005919,7232636.401151661,-73.78716643396676,2958.5769403936065,inf,inf,927.3862666326419,119892.42396659756,8148185.469605353,-43.529971455756424,-70.0773231463415,6460.080625995178,-43.529971455756424,6460.080625995178,-41.36536651214604,44.45919918389818,0.0,11530.870460944805,-97.41616029786078,-43.97362023654722,88.3452771941967,6.437466566312744,63.55180722059575,3882.235544687229,4399.93335213145,187.42958063734383,33633.719950931365,-75.20251910547218,2798.9448868901027,-95.08393608455012,474.01244642390407,1008.5439837369569,129613.95991857053,-60.426912946704924,-23.656108412794563,-39.615483019602834,144.72422439091827,inf,162155.6667805139,233.53140072637024
2015-12-27,3842.3044767044166,6.691800188501418,4155.81453665638,3956.9496673581853,62.44921981220071,18608.479554543366,11420.782341870365,8059875.591804599,-74.98275748570184,2379.1119592027176,inf,inf,898.6794350239367,99192.01183625255,8599871.6794254,-46.65409990574929,-71.59934438185897,5205.78405679998,-46.65409990574929,5205.78405679998,-29.499267123091066,14.821562733951987,0.0,9862.954850752798,-97.56407399849519,-46.287760696052935,87.45113554365389,6.418663493329824,62.757759770882785,3870.7258889015106,4495.618520691871,179.8808741760803,27727.39319951656,-78.9643175596546,2058.833452246174,-94.7327540248303,432.4255472855349,861.2917783047143,98687.6106319412,-60.16672825592877,-26.36521322619707,-30.687958145051088,143.81000536849072,inf,155317.64587043683,251.38808270639012
2016-01-03,2737.3577874696844,-7.295373665480431,2579.195848655206,2768.2225676820754,15.595551151317256,12935.287127290416,11194.514552091605,8494100.230814403,-84.04238194417115,1049.0134216803137,inf,inf,327.0735936013157,30391.793050220174,7853687.4476094525,-53.64768683274021,-75.19780140263309,3118.074225755922,-53.64768683274021,3118.074225755922,18.125668492741177,-20.638815286150614,0.0,6875.824270578195,-98.00266482966865,-83.75636433143995,86.46800258360867,6.396135497822941,61.889210074125245,2546.776622445321,3112.1839512407078,54.08559214667314,10366.339206590425,-89.81959199654132,596.7807735819921,-98.08230821338343,35.02848286195379,222.08917438725933,21736.747749414943,-60.37279363268323,-39.53245896272142,-38.324013235272346,142.75716287085137,inf,80405.99214114864,302.28413609208474
2016-01-10,2735.63990948838,7.965451055662198,2788.189977554471,2595.644199818376,12.219589511766848,12267.195205836426,10921.265280337531,8305292.60750034,-92.29375649278606,406.39577080235654,inf,inf,112.25897398258931,13856.874593021352,8966854.590631343,-46.0172744721689,-70.97410554044741,3492.6512333654387,-46.0172744721689,3492.6512333654387,-1.9831533737519447,-22.54516892178363,0.0,6550.3723215050395,-96.91484415048122,-92.55813564530546,85.61772320792373,6.377918191730969,61.155023368551674,2642.9319717410917,3164.189037373078,93.28317030226856,12839.86855225316,-88.73894657759236,651.2251540831254,-97.89381300715463,39.92037377550641,263.8804175994976,24187.411190775987,-61.50487503025286,-54.48933614671321,-45.03355846663031,141.89209164818922,inf,80308.53696283269,243.84652014694495
2016-01-17,3163.366054625909,-1.8009478672985746,3327.5143965402017,3401.0149352413946,12.5628791111845,12198.285352717578,10825.49907348451,8764572.857429693,-92.16273584707704,408.1760747798916,inf,inf,126.00211333662648,14555.22101778536,8580097.45264861,-50.900473933649295,-73.47587533716063,3174.6413611919293,-50.900473933649295,3174.6413611919293,-28.950834159090334,-21.444120298822046,0.0,6544.2196779448495,-94.41422279574965,-111.34691590518442,84.73638294246774,6.357768681460851,60.30728136349024,2882.661272296482,3505.45424675538,150.05937519510204,16454.564653842976,-77.31218668607221,1357.1383873083616,-98.1926657160287,21.802125702163554,789.7885500476809,56752.44167417145,-61.4181129982896,-58.56970406868961,-46.26848993023107,140.964415751308,inf,106395.5800648467,276.2488108191187
2016-01-24,3357.7721539009053,6.965648854961826,3575.571330034672,3357.4931652602145,16.972715593358977,12574.788757680508,10735.623393265749,8667931.008298239,-96.77964042741712,133.5400042234903,inf,inf,5.8331519740771665,7572.090431403504,9271715.610975502,-46.517175572519086,-70.9738684537118,3568.7012228785347,-46.517175572519086,3568.7012228785347,-42.53761364048154,-19.117685092399185,0.0,6778.336028953847,-93.96390022330279,-129.8616290646693,83.90015022999249,6.3392980949739774,59.552563232660404,3059.496281345297,3638.5337024810988,209.55907523350356,21357.29352859919,77.1022335606767,12174.952823116022,-97.67357201765412,59.3740349052071,6629.59588899888,465659.8880753506,-59.13469945059013,-44.6875237593405,-38.57172630491319,140.11054158078107,inf,119461.88268292508,243.84898740594488
2016-01-31,3240.569263126686,7.506950880444863,3490.225877369537,3256.3311611460754,11.776856004525582,11960.302298320348,10690.086404027314,8958936.414416226,-87.14378387182936,760.8087876277431,inf,inf,329.1736433400159,28617.09830153665,9639667.057721626,-46.24652455977757,-70.69288757183242,3433.130242780424,-46.24652455977757,3433.130242780424,-48.4306337991697,-23.03719894842271,0.0,6476.224017174352,-92.57713635703162,-275.34967518029595,83.0518672228391,6.320391930674418,58.79934920618466,3113.544298377082,3624.249196387571,255.1554830261328,23192.102631913058,-24.24776372555717,4941.593285759377,-97.46715462394772,67.34985076032736,2755.510699592482,189714.39940848103,-55.0922469762414,-38.66902921120165,-37.834521064385655,139.24623358422633,inf,111494.03001746771,240.53959436800585
2016-02-07,3560.12845992108,22.86555446516192,3703.0075356769657,2996.9650447159156,13.268621979157057,12036.743996275702,10614.877848053353,8918390.73563493,-70.63274178501729,1847.1521789373944,inf,inf,802.9573839854268,59654.91789953232,10953370.465522798,-38.56722276741904,-66.36143419591873,3985.3878413452117,-38.56722276741904,3985.3878413452117,-57.83372023882355,-20.321504188546257,0.0,6545.551340608259,-86.35674204574286,-6.442647955163161,82.30781030830599,6.3051560841820065,58.07982031510524,2941.222262349023,3717.733401094138,345.62029741339455,29535.05562387245,-70.19922460940819,1885.630621260703,-96.48480732231268,135.431105373877,1042.6485047248057,75863.47576916411,-52.22227824860948,-22.307037443036805,-38.87520435424946,138.53423070226523,inf,133865.40343124254,196.75983818556517
2016-02-14,2902.7550451654,14.10505836575875,3119.7659651654412,2671.585405531199,42.12315621978162,15389.122236205227,10801.670368279552,10451611.615866192,-76.1482938687715,1931.954027257931,-53.33333333333332,4001.357181933238,509.6021194765103,51731.18754696318,11926558.546683893,-42.947470817120625,-68.62964912515027,4768.856344109994,-42.947470817120625,4768.856344109994,-9.206046715100591,6.627192777262869,0.0,8414.799394792568,-80.4367598842811,-63.86941890381441,81.53948134001723,6.288296777759639,57.35127692701229,2629.4084197009997,3197.8742968411943,48.01062747036473,12557.147036132912,-91.61913172654006,626.8599228131756,-95.0849696589497,314.60084682948076,166.294326934614,22984.404821432443,-53.20569005706257,-22.660030105838114,-45.32376167624089,137.77097542201457,inf,90065.37861266264,218.1970789727838
2016-02-21,3201.9195782126017,-1.984877126654061,3531.1145514001487,3618.4159207563,46.98050097691755,16106.29927380104,10926.423316672131,10970487.34794231,-66.18708209922768,2917.571311756315,inf,inf,1012.6348891916415,98935.33422446017,10726384.896239797,-50.99243856332703,-72.93345495901295,4270.152301108665,-50.99243856332703,4270.152301108665,-47.31403513820658,7.705441285738268,0.0,8850.483172789853,-82.12138826220361,-135.72348477476436,80.70803713975363,6.268124335940306,56.5859653474595,3203.4160679294578,3737.4311696979807,233.83060898250778,29656.890146515547,-77.1866013190899,1949.1311460693155,-94.58514175799438,385.99924183406165,757.4465660682316,76700.26931282568,-55.765939069170244,-43.240882447571316,-45.74424358610001,136.89422284416563,inf,108926.72900983687,268.73501117427065
2016-02-28,3164.813357163362,-6.906614785992216,3491.0540516530027,3743.1846812099066,44.45537035219458,15922.579760238084,10991.840637689718,11502617.092440076,-70.7597403814341,2492.6807125775836,inf,inf,887.2404876840792,87325.01533005491,10753983.571004102,-53.45330739299611,-74.17538539291029,4028.6552435898607,-53.45330739299611,4028.6552435898607,-39.8669871854411,-5.393700101724008,0.0,8790.793731780182,-82.21000895148119,-165.1893929456118,79.89519178792375,6.247695719128621,55.812730118485064,3295.510958542382,3550.507821561488,179.50787963346917,24765.841996992378,-74.96936796695714,2133.1831886725085,-92.97179757381305,522.8920699700471,829.0211805394115,82728.36737190727,-56.0042155641831,-55.294516484959864,-45.93063058327925,136.02298511860909,inf,106490.06257112302,286.48329604594693
2016-03-06,3484.9019209760536,-3.7771482530689293,3825.3257953862367,3978.834480926187,36.59421739436486,15114.258099145643,11038.465999181459,10821563.879348785,-63.36210628208996,3002.5889289690685,inf,inf,1306.4820106076918,119338.45591750628,10410428.65854548,-51.88857412653447,-73.1860639771631,3976.7820711954555,-51.88857412653447,3976.7820711954555,-63.34991417851747,-26.31881600723176,0.0,8379.209558359233,-88.50261069711544,-179.86545926595733,79.07777609400621,6.227216860396467,54.072925320809404,3734.89842941785,3871.3407070498242,392.8333659152877,41635.63936887013,-45.466528901382155,4504.724635763512,-89.58226600489498,795.0355100570195,2112.9631556216577,187039.45393005284,-53.53305018506841,-57.252449017830074,-35.16377916037303,135.1558564784987,inf,128415.21783017795,272.2146513906822
2016-03-13,2700.5175235674383,-1.8744142455482615,2999.0961513343887,3014.5630010053756,26.820985743086247,13960.061428201834,10987.086609776996,10579401.627389131,-72.73466515784375,2038.3777257864658,inf,inf,643.1278058337422,58176.75029625162,10380879.432874553,-50.93720712277413,-72.53152304699259,3769.4450968208416,-50.93720712277413,3769.4450968208416,-40.420045109370285,-36.008821011801594,0.0,7771.703404030515,-91.73453674516469,-0.08547606087582205,78.27028511088643,6.206935421337079,53.38329356603653,2678.6939328395706,3047.6836888601592,201.09979280823072,23559.85257842198,-85.22331745574228,1064.6369280732508,-95.43300336267096,258.25170135871014,361.7666952787922,36327.728055543696,-51.45602742342905,-51.700997008883334,-31.495013832961995,134.30480614198984,inf,78328.98399808296,263.35127834444285
2016-03-20,2858.6862518254406,-5.7090239410681365,3373.656219346738,3548.1418107175364,40.652671653867415,15527.187210666068,11010.566184711632,10748696.443964917,-77.98412284317007,1847.2424021993554,inf,inf,590.2474707330907,60940.7834552179,10127790.36080751,-52.85451197053407,-73.4836898229138,4044.6409374884033,-52.85451197053407,4044.6409374884033,-33.47456364249696,-27.25732801101538,0.0,8688.49439880919,-88.98528959899537,-65.6990126178976,77.44660642533792,6.185615498549435,52.66952934518061,2980.462170720205,3461.6356339942613,172.6901952236352,23849.428393103735,-75.47312720269676,2064.5845996576963,-96.15388605005919,237.90491772850513,772.3258055363738,76851.95564141827,-51.04362198297932,-53.76319662643665,-41.444678946309764,133.42530091909745,inf,87438.24336740875,276.380887847494
2016-03-27,2746.753149510492,-3.85338345864662,3074.5890425448406,3187.6103023543365,37.2480545666477,15281.861191386077,11106.147310949538,10557528.665300107,-68.81421400141787,2606.061119492903,inf,inf,771.5623354943559,75506.89074821862,10149595.647756843,-51.926691729323316,-72.83893716551482,4076.1365062463083,-51.926691729323316,4076.1365062463083,-32.010142626973305,-26.602966760234224,0.0,8590.772927547965,-87.3248407344831,150.11318854818776,76.65526331662653,6.165070415796103,51.988954090577465,2680.260797269505,3118.3124623595622,154.24669465122608,22001.024905524704,-92.70879734528556,531.9347619014916,-97.39583878235763,125.87505402086228,132.72683394096057,20070.645328256767,-50.82161310449321,-56.25063562610495,-54.598622744167656,132.58561318992128,inf,80940.03494247906,267.4705770652798
2016-04-03,3101.413280493653,12.418300653594772,3471.4676548491157,3055.0134112415367,33.11151887880257,14970.429295349008,11221.475822638406,10207798.939004432,-63.36950776264831,3030.2337342181345,inf,inf,990.603611039494,92957.86901082695,11474589.083170766,-43.790849673202615,-68.11610013402385,4708.857175058473,-43.790849673202615,4708.857175058473,-26.85437404965937,-30.01466419093739,0.0,8447.423900789538,-88.04128618809493,-1427.2999709256221,76.02295614006411,6.1498370686304815,51.23523487066321,2883.4625828174217,3253.541481752206,134.13893002649417,19845.07555031682,-93.36121242183326,467.7175630217385,-96.76400342430534,175.01653461022718,123.35032807173198,18986.42110587808,-50.48234571308644,-57.927072686449044,-56.6575435456635,131.95477757635717,inf,102390.46992521135,213.1571196445327
2016-04-10,2566.4006424735235,17.849462365591396,2988.2488089107856,2515.1734128983067,33.090261155606186,14952.057232209589,11209.919177122802,10404877.748409746,-69.02863935755865,2556.133578803383,inf,inf,753.6607770502617,73119.94937848108,12249577.1396318,-41.075268817204304,-66.45675166351612,4952.9868364434715,-41.075268817204304,4952.9868364434715,2.35956542797795,-31.501866826174187,0.0,8469.667641466875,-84.51168227156305,-156.5638138801225,75.40348328032951,6.135252706382421,50.70549599802412,2666.507140830417,2987.1432994008705,66.96331505833189,14237.941617374669,-95.30937391433139,302.0974859695957,-96.57176039711739,193.95228589930107,47.36878373777844,12531.675031448376,-49.13276775438135,-67.64720541436685,-59.19058636966952,131.35114534212366,inf,70996.92386183218,197.67379461807747
2016-04-17,2526.5389361668026,4.313725490196085,2836.461160138442,2703.229141405101,29.050777345900315,14444.558399816511,11171.192265728792,10967780.846042939,-74.18664271494086,2044.1623183267054,inf,inf,630.8096901382929,60615.25308616203,11431442.010788953,-47.843137254901954,-70.19546720538527,4230.276419125738,-47.843137254901954,4230.276419125738,8.093734234395233,-33.23120640990641,0.0,8211.367881726817,-71.1092445577938,-39.01593242251891,74.69251264957326,6.116975720517059,50.09981225552196,2717.1656984888955,3016.8585114749408,62.44455847668704,13409.169074493673,-94.77633241740236,331.39918134613015,-97.36951683361367,118.68787565753532,58.51559875317667,12992.236791705389,-43.65066050053574,-60.98812480760374,-54.737637310412055,130.618315904965,inf,68887.0678320024,234.93677237324192
2016-04-24,2584.9627944570825,-0.19588638589618235,2935.575092917413,2921.986509819434,37.042315734662814,15293.844843070761,11132.148102084451,11522892.990685027,-76.76141540759266,1947.4621763425187,40.000000000000014,12170.85258766549,510.69269518694006,53609.6626833213,11515994.729398351,-50.097943192948094,-71.36702318250525,4312.690259510125,-50.097943192948094,4312.690259510125,-3.9912763559335263,-27.52507333388291,0.0,8731.152936901406,-36.24385860723389,12.278878124920055,73.97606737851801,6.097929244342271,49.36278210590943,2591.1135836810386,2877.9325134579194,80.71923107589252,15808.417914159836,-93.28953145487249,491.87247603335226,-96.05672884246792,245.85820324209405,98.33112730477953,17383.0783350446,-39.69477802372406,-54.283588908001754,-52.83613341399389,129.8672964462438,inf,71990.25207618784,248.6350633826632
2016-05-01,2183.8116141207365,-12.804878048780488,2041.019562861404,2357.3648266031555,39.13857737402746,15599.181874883036,11183.41044175596,11843299.984997116,-47.748411956381275,4688.236275945429,-80.0,1709.8669988418887,978.0949033358528,98613.44963048685,10326739.992752414,-56.40243902439024,-74.87133968680915,3848.176540239028,-56.40243902439024,3848.176540239028,-28.09327993873688,-25.38399678103872,0.0,8949.33499420944,96.76934357046053,255.08014164493272,73.13983052817237,6.0741281813208925,48.62494421232795,1910.1412670702866,2163.6737705885826,153.3195100436247,22832.53445496614,-90.7591406163536,737.5447163013717,-94.91542056527481,361.27256228313865,111.87188306989788,19083.70799958612,-39.958873148473,-30.79622627913059,-48.631288946222426,128.95222026057613,inf,52057.95488792763,297.13191897371
2016-05-08,1855.2229747772685,5.513307984790883,1364.2326287688393,1278.2731314840976,39.24224386832837,15623.836575325959,11191.991005209751,10815757.44263022,-73.49491142605716,2311.309097023064,-80.0,1720.8298864413293,252.80989008360729,31950.82442399464,11492067.399066344,-47.24334600760456,-69.45825573965054,4697.746205706567,-47.24334600760456,4697.746205706567,-2.7380774274355146,-22.612339204061527,0.0,9004.149432206646,-1453.5221924172286,172.26630708336378,72.43640546405157,6.05552849294726,47.25309351734468,1224.3526203868844,1329.713011700808,74.77782523991404,15789.233314167253,-93.8046406781297,462.93715357973514,-91.90468022861668,634.9053087357256,-13.046498561160924,7792.335757394052,-41.70352197271938,2.532414600742694,-46.52743071874175,128.23094867807154,inf,38128.96881096872,226.8524298165446
2016-05-15,1565.3876812705032,10.447761194029859,890.8065283660859,811.7499791547867,36.8383213976398,15393.69352525667,11222.542875301055,10924538.608084258,-74.02576052285674,2240.426302976109,-80.0,1700.5531962424336,129.23611250880546,20544.38986230097,12037183.48793257,-44.776119402985074,-67.90960691732796,4872.277176763967,-44.776119402985074,4872.277176763967,0.14835667288020105,-24.998359982864805,0.0,8902.765981212167,-477.7683244633618,2321.2879968661264,71.82889172941844,6.039722480332843,46.69889769525453,801.4085629243473,883.0282477166751,72.52426265132547,15426.147626439606,-92.90962301648261,538.6910022144002,-81.09843487467062,1601.9711074090746,-21.298150390527116,6991.611083614508,-41.41445434525619,14.475249353509101,-35.01590514016518,127.62048425775507,inf,27635.161289275435,211.14961475327127
2016-05-22,1597.1353600517723,12.091503267973858,929.7086868693126,820.0855460392751,30.791120819175365,14882.362848616012,11355.412965993533,11655597.672906708,-61.4410192704363,3267.259241364569,-78.26228571428571,1798.160022210396,210.05616467564766,27007.24191863755,13097619.09078137,-43.95424836601307,-67.31915806281114,4795.028360895063,-43.95424836601307,4795.028360895063,0.7678800482451953,-24.316078264153685,0.0,8635.700162975052,-357.656986342283,-432.31830741203555,71.24454591857237,6.024513031827383,46.05612804560215,707.28033428089,846.8386023294509,72.58424160076449,14999.53116798929,-93.4080590911313,476.8700930977804,-86.98821155364968,1033.3263605348327,-35.389419465439296,5564.126398882379,-41.42635915955179,71.1009493089854,-12.790649979491509,127.03742798082422,inf,28702.684303380585,205.5442043794935
