time,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,SplyExpFut10yrCMBI,SplyFF,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d,block_height,halving_period,AdrActCnt2
2019-12-31,54.94090730441437,-9.085522417539005,42.553306977091324,56.780064269790984,-9.560778364629819,1964.9543964229615,2184.8023227445806,15250.208499326209,-61.630534034638195,554.4408848494019,-76.7441935483871,296.56037409487317,-40.378973471572074,911.8200697285051,13880.22584265939,-54.542761208769505,-62.41991556235889,675.9694351957017,-54.542761208769505,675.9694351957017,171.6774257814218,57.94210056114846,0.0,1607.3840478795375,293.14974518438623,-153.19132896356805,20.652742195140217,2.765671803056935,8.63314378801945,54.70401526383031,40.82950728668961,-53.56348005121646,690.7892874315282,-87.15264880797996,117.87997356322846,-76.43502507606468,297.66959204007395,-81.94205932347016,205.12856496332367,23.04298498513704,-24.18225876183806,-21.712577553057464,56.1137157260229,100.0,140.0668475631513
2020-01-31,53.28358337462422,-2.6710499280871214,43.06272136084623,46.64620916502731,9.919130904680152,2350.229022458807,2127.9238264766777,12892.931543947261,-66.94283541576067,579.0767460310562,-75.82064516129032,398.84616848984035,-46.241671626914595,1011.5192344685391,12527.753471582273,-51.335524964043564,-59.56516849392597,888.9590398749835,-51.335524964043564,888.9590398749835,137.84199278032472,134.6164615107224,0.0,1935.2663654515136,93.80385889398275,-626.9089015089315,20.07462426501776,2.7244112576457535,8.253508882080896,61.73503638708973,41.940886720338135,-50.276251299463716,933.263101920948,-93.77848481325492,32.33612940535069,-41.8147267829699,1097.2837247666632,-91.69438902657423,77.18216379328939,-4.203389219227027,-20.52050477983026,-22.138390169903666,55.39132388846948,100.0,134.95856932165373
2020-02-29,48.10810312218714,-8.74340949033392,36.82885949031744,48.370345019445324,25.637140030163017,2763.5008640910683,2180.372307101546,10519.841249859404,-60.805803025781536,841.7861664375538,-63.282068965517226,782.6531699534073,-41.29905355569203,1310.1023243658847,9699.094185504224,-54.37170474516696,-61.90907829887209,997.8361757665633,-54.37170474516696,997.8361757665633,228.22236471895758,198.61658091182784,0.0,2291.356243455844,130.6589110193745,-1407.5241891839405,19.519629188452402,2.6837139296790546,8.600438867071535,49.13482993369278,33.14383759736652,-61.65338721890545,821.4313205438696,-86.49304643490643,218.22411047528652,-75.94220214753969,464.570721709745,-82.07289045340829,322.23520493668565,-12.43880763526385,-24.61445152021836,-23.976829781401186,54.66257285855145,100.0,119.36010210452426
2020-03-31,58.05406205839883,-7.055482743556141,42.37563674872074,54.488537422106376,-9.63557021666489,1878.746901550329,2083.334889953605,9616.528122325202,-35.703793343541875,886.0642796675716,-24.46146813574812,1046.8062844000895,-10.743101460994254,1285.394235985854,8877.24564265009,-53.52774137177807,-61.02563813355977,684.6841678152233,-53.52774137177807,684.6841678152233,134.24131542500558,115.00867709673747,0.0,1559.6153055894415,38.33248919845338,-937.9732038750022,18.9760286973198,2.643447188952086,8.123005999882182,46.105771417620886,42.813472250130545,-42.11694958145442,811.7673542918715,-86.1276254043368,121.51832334122452,-66.18996073214223,444.26006848426687,-80.9539841572364,205.81893852175773,29.471295027782585,330.73766407265055,112.05120564733218,53.96524533359002,100.0,149.81086533160183
2020-04-30,71.60878862842415,1.2110338640950902,47.49106110444434,45.88599981711579,-5.8618358768021235,1869.8210536915603,1992.4967305631437,8505.378229574717,-62.472776044906865,533.4052071410441,-57.637333333333316,629.2586219795288,-49.28723667628939,757.342316401019,8603.044846944818,-49.39448306795246,-57.37428084598895,738.3247170149566,-49.39448306795246,738.3247170149566,151.61701057817112,115.98212447688402,0.0,1559.2894077292715,-54.11604198072385,91.24844952929554,18.484023911020863,2.607164418928254,7.351695747327658,35.44552153372755,42.58278233985637,-49.18938158869538,750.9750832056144,-78.87177547524288,252.0126286012049,-55.75716618519637,636.5764292359081,-69.51770831648432,409.38072405532813,55.58594430369932,537.8223353625748,443.17463121235596,53.391009710918325,100.0,194.49576334515157
2020-05-31,88.64691700653104,-9.264069264069263,49.72147626761225,64.06009233856406,12.74656434118251,2264.599711788379,1997.909947705099,8157.120413197119,57.965681857429516,3069.760088218203,89.46662456203664,3699.68290431885,109.68518155297264,4114.020599225467,7416.450096172561,-68.41450216450217,-73.26692380978494,529.7616634478385,-68.41450216450217,529.7616634478385,150.8216720457997,156.89165736190031,0.0,1901.207647757079,-70.54309337698005,347.29764589758184,17.840904910900978,2.565843987597849,7.751249770348223,34.02138615216344,45.313241439629515,-50.2373832677822,893.1785055824118,-80.87922395347135,281.05649083602145,-48.55400645394482,930.0158374739544,-71.97350854908335,459.35333611702856,85.78832167989215,124.01283739579463,275.57268635187313,52.69225755681188,200.0,255.8765929606901
2020-06-30,67.58666725877471,1.881298992161251,42.51882245936396,39.932166712234604,-11.970014775684156,1631.6513754543414,1870.1199811364838,7292.582662818056,-50.14121154163189,632.252355615948,-49.93058644675932,632.0023941254944,-32.889648954851694,882.1327123132081,7403.1820666417925,-74.52967525195969,-78.32336540423297,274.46315250523054,-74.52967525195969,274.46315250523054,196.83517777095182,96.57096466377013,0.0,1373.8951603494997,-98.21234086700584,-93.99758312934765,17.184915455048543,2.5298516877961363,8.12268355010497,33.85698271683197,41.41438294369038,-55.79659158969814,549.6377622773306,-79.38736905264676,203.1701632666064,-48.504974713020886,661.656288502054,-70.47330024498748,332.546512553522,84.13483953144161,-9.610274701845734,25.036657804030682,52.15044647228384,200.0,180.8529104290327
2020-07-31,104.88994231646825,5.131729667812146,64.26792679295876,55.81512424773207,-10.145499021250115,1594.1276379014507,1784.411498058143,7720.192166685314,-11.26828411536266,1229.3888554224934,0.7929664574962914,1411.9862606657043,40.37132849388594,2007.2715507650873,8101.708308208552,-59.29572467624623,-65.21221982863968,487.5933676659571,-59.29572467624623,487.5933676659571,116.66317778597306,113.9433987870257,0.0,1348.3746869274962,-106.6077193037818,-61.09992476252408,16.84358874517533,2.4958209107535545,8.54266708035829,56.17631974925295,77.20616642434226,-42.42805571891004,745.121805696729,-79.51765991953314,198.15968006712237,-42.80205543542236,728.1439970578809,-63.56152689999048,431.58195452023296,76.28303417739674,-56.99451778098648,-34.61598042520272,51.665358834485176,50.0,319.79888462445683
2020-08-31,98.04259099725252,-2.7532802753280294,59.426685949327606,63.00059773790802,20.406286247341466,2247.399135257985,1849.7387642408257,7994.237424667666,11.97882123495273,2150.85411285169,7.552865716374768,2062.660663210822,58.300831026738756,3082.597743777926,7775.491126416619,-51.37664013766401,-58.339383064280085,877.6812971009479,-51.37664013766401,877.6812971009479,98.28272036132459,184.33194110765308,0.0,1911.2637381824104,-92.29363554191444,-272.3716319735219,16.593412351233304,2.4567690293141986,8.73517031023734,40.19515389033936,68.96305025828349,-40.492763057373836,1099.336837864719,-77.60410855352926,352.0387701262627,-63.40380078622143,637.4862845829978,-62.03653140043126,666.1789645940763,76.85051553480275,-18.508972022933236,-36.896320191311204,51.073897522098655,50.0,292.2086784890505
2020-09-30,95.7153294667954,-0.35188036067737016,64.76823108119937,64.44532440353532,4.522984946429531,1945.421184782796,1856.8304490923892,7884.6585010228355,-4.882476047732565,1567.764080656389,-14.51606543632865,1400.6601050640184,36.96634739655593,2304.896441199649,7839.382790037699,-50.175940180338685,-57.220987924944744,775.2719209695233,-50.175940180338685,775.2719209695233,73.24027978064281,111.34434821832136,0.0,1656.1499861410834,-93.47220441774238,-274.4220581243038,16.35478465930722,2.4194793646322044,8.43206699714707,42.677048137605624,70.33129832598443,-30.07632835589821,1129.7174782627046,-75.13558478676595,336.77816402796844,-63.05427750620682,549.4502113342088,-57.48397346082381,647.4603688512135,26.79586521286239,126.81573950857077,10.533457974659054,50.532978014656905,50.0,283.04490188296273
2020-10-31,68.64168768794194,-7.54841549295775,39.64905212516656,50.85209274608646,9.7742058353248,2051.269071075212,1858.1183392086914,7659.01687735611,22.621500976032284,2256.6275505754666,22.794838808289477,2260.9544144254182,51.5026339588772,2793.911558436771,7068.998843981308,-53.77420774647887,-60.22785991816772,748.294790653153,-53.77420774647887,748.294790653153,79.8603154543716,82.34334853740499,0.0,1750.8970681030366,-70.4436108731777,98.01223484137363,16.105155627504033,2.379721205343821,8.211092380357421,25.901376615364068,48.53599797843216,-32.21957963550852,1161.0204607885012,-80.49513741762844,263.31116513262924,-64.82805407494105,548.2563967727095,-70.80472877228239,442.3760712317515,-1.8942772129753704,76.0153935496343,109.55168966123013,49.92880558200865,50.0,184.40018826237346
2020-11-30,66.96604469483793,-1.0414358519831635,44.36440135595443,45.736292473613815,27.983958223851868,2565.6644370701833,1978.4886230085026,6477.288114180419,16.345661919469357,2446.754057813352,0.7117112922002455,2105.4300798243758,30.107514199610506,2758.476646884129,6393.418252298292,-50.520717925991576,-57.33938721489915,1041.1431219849908,-50.520717925991576,1041.1431219849908,78.60755286294385,102.3016129480204,0.0,2198.2608280752756,-3.2856718508249783,207.89347424862888,15.870491513627115,2.3425745291776323,8.686776627089499,13.067769026806776,35.49636192404482,-30.61741570286066,1480.9593348765225,-80.81201106492827,342.0252027321968,-69.65303806947544,593.4515702508698,-73.05423458505335,522.0169858639133,-9.843066691475254,32.85034679645273,43.28389602574569,49.407606294395535,50.0,178.77660081038616
2020-12-31,67.9541481159831,-3.7936913895993185,41.73000531128965,46.825643694872724,35.404240726676136,2984.410320094444,2168.9450572722963,6184.187638003744,-11.676187460285137,2298.848102453213,-18.6310532722081,2106.742436425078,1.569808438182907,2657.708976646303,5948.695822865188,-51.896845694799666,-58.439258928534144,1188.335842599789,-51.896845694799666,1188.335842599789,75.49158891945528,109.1331660328589,0.0,2564.987814242733,117.07175256779139,129.29001545779607,15.623245647877827,2.303005859471563,8.502671010865814,13.664483656179005,41.59173021152513,-30.772477726984437,1759.5813235067928,-69.54919896951863,717.2272369109459,-77.63289541533726,493.8001897246405,-56.71142941453022,1064.623700860003,12.057206157373423,145.8826466836606,77.3047401011901,48.847965527523506,50.0,182.08595869365593
2021-01-31,77.53595866589875,-5.639250814332253,42.720906582110054,50.179361943659885,53.91671149106428,4297.171983824704,2768.487248274842,5692.67236273097,-19.736397006122942,2957.1430712078,-24.54050868530937,2798.968474196574,-5.58132268419258,3501.9858784495755,5363.238684970192,-52.81962540716613,-59.147107234382965,1699.9546614426245,-52.81962540716613,1699.9546614426245,71.66470026556262,136.8138232494537,0.0,3707.32096642708,153.08024215215173,474.89109066070733,15.362821317988207,2.260939478447299,8.357235748947488,16.814374944036725,49.369255794611576,-31.44726607653365,2521.183690093222,-69.8887819369111,1060.0739968914213,-79.22483218012451,696.9732864954901,-54.7681462734751,1642.563009090627,24.584610676825356,1.6917346186470672,23.25213405922224,48.25445892994551,50.0,215.1901661941971
2021-02-28,71.02096229139585,-41.22209165687426,-18.882868877211457,37.86349732457486,50.35393174475769,4595.544145292071,3014.429365518197,4899.426815843518,-19.760065468120402,3168.45392098559,-31.32435436765011,2687.2503926722948,-45.66383559987649,2105.4122211791027,4742.152517030333,-70.61104582843714,-57.987453044924955,1094.2199774891105,-70.61104582843714,1094.2199774891105,83.75370863587379,119.52195443863651,0.0,3975.4602046401283,107.01627900909956,9.527482936501563,15.080312908882698,2.2127979344196858,8.088674904545211,-32.53214008359825,-8.563608445206993,-60.5967216620318,1502.1001644601445,-67.83592615520776,1211.1783611633339,-81.64176194826338,642.2220736933617,-70.5035535949904,1101.6836065603236,41.39307706260902,86.91118039572079,23.800561567895183,47.41808068470401,50.0,192.48169543075045
