time,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,SplyExpFut10yrCMBI,SplyFF,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d,block_height,halving_period
2018-07-31,641404.9032258064,4646.0,3973596814.0,864974.319669125,1.3888615990322577,122121961207.75645,87907021944.42738,5323501712756.019,0.00010395077039285302,0.7405342377040568,1.7866129032258065e-05,0.12722580283996768,669.39534089,4800661.664147689,39608747.968638405,58075.0,3.9860609309851163,415997592.3053186,58075.0,415997592.3053186,86.51909840548387,68.29012464471127,1.0,7118.681239927603,184.86960226344453,6.73586394578404,17182542.33315121,20359715.625,14078070.29766721,6391313.0,16053509.0,6464897.172867391,46032061255.08553,1.1139291959386388,7877.315009369165,0.010107503870967743,71.54378251848273,17903252.18687118,127414507008.54869,0.047848478498556404,0.034527511658443186,0.03366057049571847,534617.0,2.0
2018-08-31,611519.7419354839,4803.0,3747210996.0,786069.7428036706,1.3076170522580643,114946899729.2832,87892408763.00804,6322069141046.471,0.00010298636783253694,0.6892972886226807,1.7889999999999996e-05,0.11974082190294254,694.4527524400002,4651712.62187061,48676974.833614595,60037.5,4.106616360940002,400856369.9127228,60037.5,400856369.9127228,83.16939754741938,74.43975895261505,1.0,6677.730917346958,77.88148793600126,-5.854548207779979,17242579.83077441,20367220.3125,14109380.79426127,6725607.0,16836631.0,6895867.565392171,45967417221.83381,1.112329112029616,7430.404037784024,0.009647613387096774,64.35328779829662,18958319.944121808,126700446069.88066,0.03998881378015388,0.03432566347537842,0.03449575861704003,539420.0,2.0
2018-09-30,601797.8333333334,4419.0,3593764405.0,818599.2633337129,1.2974036419999997,113816250211.81949,87721354345.56216,7004550687498.228,8.977207274584412e-05,0.5922097678816378,2.1743666666666666e-05,0.1432766091230982,618.41010891,4077880.442909032,51316996.61464989,55237.5,3.891216531758557,363707652.4163977,55237.5,363707652.4163977,92.68768616500003,78.61785636866087,1.0,6590.200040190923,61.80591704815935,-0.7472757629990069,17297817.32996749,20374125.0,14129077.21249795,6863878.0,16421226.0,6008144.20784396,39571857172.7996,1.0682064750812714,7056.98560663362,0.009961678000000002,65.63608998063712,17633487.72910851,116428366567.9013,0.035441927754167886,0.026576173649160324,0.030568431392393586,543839.0,2.0
2018-10-31,646632.7096774194,4379.0,4137641529.0,947461.9167118727,1.281182042580645,111146650976.52727,86751295830.21536,7307787800734.33,7.190850396878541e-05,0.46172994043996723,2.0666451612903227e-05,0.13281996582360187,545.30315602,3501040.1627468606,51294250.02607216,54737.5,3.7197717549121694,351091335.7295916,54737.5,351091335.7295916,86.94227464741934,78.42792495531349,1.0,6415.11423166984,22.23962592584434,-2.465903535702472,17352554.82940999,20380967.1875,14107024.07756375,7576746.0,17764872.0,6687040.40986264,42857786145.216736,1.0155459904163708,6510.418773910052,0.009466765967741937,60.69664752661699,18208771.605308168,116744353277.81718,0.030789523692015843,0.017621840259449188,0.022372210335832626,548218.0,2.0
2018-11-30,654068.7666666667,3870.0,4171409409.0,1085504.331879877,1.0912529236666668,92887826461.15567,84892193761.3229,6935529216687.505,0.00010889963320452785,0.5398601414973744,4.835733333333334e-05,0.23346601682460197,873.3622244599999,4354736.589601002,44556001.380952395,48375.0,3.3869136571678804,261188959.88117328,48375.0,261188959.88117328,68.32549275266666,66.58867480497477,1.0,5345.764674878238,-28.44137630317654,-16.64744242875486,17400929.82791121,20387014.0625,13762354.87088176,8055798.0,17880777.0,8731658.173616042,44943251049.62519,1.1550419414539037,5907.128234258578,0.011524835333333334,60.014016062842074,20751847.935634017,106774578075.45866,0.03008226200733203,0.027450002901144143,0.02406806359121349,552088.0,2.0
2018-12-31,598767.8709677419,4375.0,4311586320.0,998524.3406460099,0.7921016519354838,63885531478.896355,80666297204.02534,5504781269400.18,8.554130701069679e-05,0.31442662486958967,3.0332580645161296e-05,0.1119052119291911,698.0102216800002,2565361.291918475,38341235.60337647,54687.5,3.694390802973559,201015532.3819952,54687.5,201015532.3819952,66.07395120806451,46.811625088529084,1.0,3665.740837408797,-75.0362993880077,-27.523954454692227,17455617.32738074,20393850.0,13899212.9383567,8191030.0,17388659.0,9276200.029830309,34007564880.029324,1.3695876030431975,5040.709972280038,0.014998463548387094,54.755729641927104,24083150.048407584,88603043932.47466,0.03483366671370007,0.05285878143202925,0.04408922203909466,556463.0,2.0
2019-01-31,585617.1935483871,4525.0,4325547985.0,959338.1885958095,0.8172862529032255,63979772945.9445,78261700790.61024,5763979560266.858,6.855626778614443e-05,0.2506790398200272,1.969032258064516e-05,0.07162951465940347,636.6095970399999,2323783.8925615936,41797115.366665535,56562.5,3.808895736651676,207213618.91032293,56562.5,207213618.91032293,69.39393823032256,50.89836152749121,1.0,3659.232663750682,-71.10329541220952,0.7470606938513593,17512179.82699504,20400920.3125,13989217.50305741,9222189.0,18584565.0,8467267.623208571,30913767556.810604,1.0902536980319366,3990.286216027299,0.014657892741935484,53.53747577655506,20420336.564657565,74604045051.0969,0.03573987666349271,0.039270791487789315,0.046708294036560245,560988.0,2.0
2019-02-28,644804.1071428572,4125.0,4337627917.0,1055050.4147309982,0.8348206092857143,64181569217.86077,76891961353.20946,5978084651251.755,8.090400864461925e-05,0.299068800155326,3.1961785714285715e-05,0.11920627728918601,747.7480218000001,2765031.6452153157,43756042.26572494,51562.5,3.8323665920202727,188483523.61451992,51562.5,188483523.61451992,66.01422540642857,58.55318692460792,1.0,3659.201131282874,-60.64220212060964,0.08288047883115476,17563742.32691785,20407365.625,14010609.86518483,9260134.0,18400575.0,7817733.88959689,28718068510.11569,1.0292146069262427,3776.6970589565785,0.015197795,55.52958926361644,19041575.324991953,69974423456.07101,0.03435297626525723,0.023121547512560375,0.03262139359973997,565113.0,2.0
2019-03-31,680585.3225806452,4550.0,4646471300.0,1025518.0733595834,0.9041721387096772,69025789892.46642,76343301405.06487,6149917275007.41,0.00010309856744452668,0.4050609699607467,4.8203225806451614e-05,0.189673528632536,989.3036262999999,3893292.2320848033,44859654.39200757,56875.0,3.806365989434945,223249273.2268513,56875.0,223249273.2268513,68.72916107,67.70940184631395,1.0,3923.4174107501753,-55.38829171641502,7.742926388306285,17620617.32664461,20414475.0,14030101.09586306,9458396.0,20610776.0,8332402.21621269,32665182330.68325,1.081973937069691,4233.93839305798,0.014080363225806454,55.16113523977217,22296907.54739033,87302410246.41248,0.034083647285955664,0.022540958710169055,0.023292916709967453,569663.0,2.0
2019-04-30,742951.4,4338.0,5218434218.0,1204285.3837995937,1.1780291163333334,90817700621.03589,77082720714.91762,6377082614009.35,0.00024410970186058303,1.2564583754893168,0.00013088733333333332,0.6736497115601393,2685.1679671599995,13812402.418750778,45837408.34701779,54225.0,3.738180599961523,278999224.5075599,54225.0,278999224.5075599,61.19524792699999,80.1425070878672,1.0,5145.797054693161,-35.03268060059322,31.036589025705414,17674842.32454032,20421253.125,14050693.16282137,10996420.0,23112854.0,9272890.207685597,47635478481.91638,1.1324221375177304,5837.569578451753,0.0121588705,62.40886076053292,26399755.875669144,136032296725.81714,0.03631259873292103,0.033709350782457154,0.028924674137908866,574001.0,2.0
2019-05-31,813907.1290322581,4721.0,5711107644.0,1212589.3098367364,1.612146377419355,129139163261.92526,79862049460.86798,6691605643927.66,0.00038076040963974493,2.898196213409349,0.00022202354838709679,1.6949886633661895,4342.98116009,33064518.331655707,50592744.29504934,59012.5,3.924388976849707,431653677.32793313,59012.5,431653677.32793313,63.0756880667742,91.48569395472309,1.0,7292.91998425746,-11.4573607115102,41.33902956196692,17733854.82433104,20428629.6875,14046928.3099478,11500508.0,25963815.0,9165904.00236338,67050799298.014885,1.0123499821759994,7453.58377222012,0.010260047096774194,74.24896084688969,26295844.23905541,193992800216.05603,0.03727856219979425,0.037887884227613605,0.03609805636471402,578722.0,2.0
2019-06-30,841842.0,4519.0,5437052616.0,1203777.7221404605,1.943737124666667,166864875761.77356,85573211282.6032,7499646513556.04,0.00035260613778753924,3.32205577131155,0.00019868033333333334,1.8749041635418409,3700.8100473799996,35117058.141851254,56176746.895945534,56487.5,3.8690608333333327,533768513.6867874,56487.5,533768513.6867874,70.49956068633334,90.35685409432467,1.0,9393.020061772837,41.35007245695707,28.340656311804285,17790342.32431396,20435690.625,13958602.98479477,10481484.0,24850340.0,8217399.729901661,77680444049.50267,1.2791851710000002,12074.075595816623,0.009420953333333336,87.73449998672051,31850249.05057149,302194050933.5595,0.03509231383952182,0.04449146314955054,0.04212096333828388,583241.0,2.0
2019-07-31,740632.1612903225,4770.0,5122108020.0,1082143.1625281738,2.0311094341935485,189957776618.26242,93635635451.12944,8744438535603.904,0.0001866696009461748,2.007650708640273,0.00010079387096774193,1.086339917948916,1943.9022453,20972956.635386106,66689967.40792457,59625.0,3.939350806451614,636156123.7810141,59625.0,636156123.7810141,72.38042833580646,79.9047352246906,1.0,10659.624927258154,52.18535974798891,17.014251157820034,17849967.32289936,20443143.75,13998091.41096732,10302567.0,23056317.0,8739877.665234368,93446146040.19931,1.1357041854838712,12184.438571674433,0.008197449354838711,86.84827179821984,26276305.514136843,283069872699.41254,0.03989562822126915,0.060668202430787715,0.05354263964231372,588011.0,2.0
2019-08-31,710044.8387096775,4676.0,4861798148.0,1044402.5206673649,1.9148736232258068,190036187644.78616,99290434473.04068,9942372125826.08,0.00013039307566361616,1.399404625858135,6.580612903225808e-05,0.7091722178803941,1337.00530649,14358497.596877629,74479674.8098925,58450.0,3.8489838709677415,620995889.0444387,58450.0,620995889.0444387,91.77716986354838,71.56189563431131,1.0,10628.744097537752,59.84430726190855,0.014611245832618549,17908417.32219925,20450450.0,14041459.2694056,10157607.0,21933439.0,6466881.3914268715,68825877540.55751,0.7353955906451615,7831.747366846953,0.008158555806451613,86.5197189096453,16200827.1531147,172570954667.3095,0.04245602422978895,0.04153364789527465,0.05212877958271705,592687.0,2.0
